filename,file_path,file_size_mb,channel,channel_idx,raw_name,fault,coarse_fault,fault_label,condition,split,n_channels_catalog,n_channels_loaded,original_length,sampled_length,sampled_for_stats,length,missing_count,finite_count,mean,std,min,max,median,rms,peak_to_peak,skewness,kurtosis,max_abs,crest_factor
B_L0_VS_0_40_0.txt,data/raw/dataset_8/B_L0_VS_0_40_0.txt,14.498,Channel_1,0,B_L0_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L0_VS_0_40,,4,4,262144,262144,False,262144,0,262144,1.1020667071025467,2.011756520177727,-0.38235039,5.4461484,0.06394931,2.293842916021376,5.82849879,1.4206160802070373,0.022066464079985693,5.4461484,2.374246449903481
B_L0_VS_0_40_0.txt,data/raw/dataset_8/B_L0_VS_0_40_0.txt,14.498,Channel_2,1,B_L0_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L0_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.016897671637039185,0.14586844128360352,-1.21674442,1.39683473,-0.0173138,0.1468439085194251,2.6135791499999996,0.6295008724631819,6.681902276730087,1.39683473,9.512377762780817
B_L0_VS_0_40_0.txt,data/raw/dataset_8/B_L0_VS_0_40_0.txt,14.498,Channel_3,2,B_L0_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L0_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.01144413441848755,0.19556792813810894,-1.44104004,1.29179716,-0.01141042,0.19590248270203456,2.7328372,-0.011648850356223312,5.589139631950406,1.44104004,7.355904938641363
B_L0_VS_0_40_0.txt,data/raw/dataset_8/B_L0_VS_0_40_0.txt,14.498,Channel_4,3,B_L0_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L0_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.01258967638343811,0.15716570837855412,-1.32593167,1.81762421,-0.01253835,0.15766914676490265,3.14355588,0.0624891287480272,7.893178071848638,1.81762421,11.528090608051704
B_L1_VS_0_40_0.txt,data/raw/dataset_8/B_L1_VS_0_40_0.txt,14.493,Channel_1,0,B_L1_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L1_VS_0_40,,4,4,262144,262144,False,262144,0,262144,1.1098466662354278,2.0171199678518414,-0.3812165,5.44632387,0.06407894,2.3022885542999396,5.8275403699999995,1.4090801712402121,-0.01061087121035209,5.44632387,2.365613059157162
B_L1_VS_0_40_0.txt,data/raw/dataset_8/B_L1_VS_0_40_0.txt,14.493,Channel_2,1,B_L1_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L1_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.017215130730590816,0.14874069497593045,-0.90495598,1.29193282,-0.01765799,0.14973361368775584,2.1968888,0.7743896109075812,7.150660100704119,1.29193282,8.628208377406208
B_L1_VS_0_40_0.txt,data/raw/dataset_8/B_L1_VS_0_40_0.txt,14.493,Channel_3,2,B_L1_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L1_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.011756157199401858,0.2068571855928445,-1.45445013,1.40119898,-0.01167564,0.20719098065188443,2.85564911,-0.009231370480307009,5.670438635243308,1.45445013,7.019852531340251
B_L1_VS_0_40_0.txt,data/raw/dataset_8/B_L1_VS_0_40_0.txt,14.493,Channel_4,3,B_L1_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L1_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.012804849995460508,0.16321551198963993,-1.3533566,1.66769886,-0.01278122,0.16371703496413118,3.02105546,0.019088362652534857,6.227777605595376,1.66769886,10.186471190156704
B_L2_VS_0_40_0.txt,data/raw/dataset_8/B_L2_VS_0_40_0.txt,14.501,Channel_1,0,B_L2_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L2_VS_0_40,,4,4,262144,262144,False,262144,0,262144,1.1486567092671969,2.0439594461039956,-0.38113752,5.46918964,0.06421453,2.344607099934293,5.85032716,1.3528618647425255,-0.16622749937666192,5.46918964,2.3326678658242024
B_L2_VS_0_40_0.txt,data/raw/dataset_8/B_L2_VS_0_40_0.txt,14.501,Channel_2,1,B_L2_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L2_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.01730415132305145,0.1576417914119735,-0.99821657,1.39487994,-0.01771461,0.15858867567574686,2.39309651,0.75106455511381,7.668496220793127,1.39487994,8.795583505924442
B_L2_VS_0_40_0.txt,data/raw/dataset_8/B_L2_VS_0_40_0.txt,14.501,Channel_3,2,B_L2_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L2_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.01187981924385071,0.19749274983488568,-1.60152507,1.43311632,-0.01180527,0.19784973172236373,3.03464139,0.0004122050701765819,6.363212664597501,1.60152507,8.094653735731972
B_L2_VS_0_40_0.txt,data/raw/dataset_8/B_L2_VS_0_40_0.txt,14.501,Channel_4,3,B_L2_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L2_VS_0_40,,4,4,262144,262144,False,262144,0,262144,-0.012928504173355101,0.15679593950456125,-1.22737265,1.43623781,-0.01285721,0.157328042208878,2.66361046,-0.04100467641961563,6.528134784326802,1.43623781,9.12893715472011
B_L3_VS_0_40_0.txt,data/raw/dataset_8/B_L3_VS_0_40_0.txt,14.491,Channel_1,0,B_L3_VS_0_40_0,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,L3_VS_0_40,,4,4,262144,262144,False,262144,0,262144,1.0443543277768708,1.9695007245863683,-0.38146085,5.44947815,0.06412364,2.2292620003248853,5.830939,1.5100216017969195,0.28432565717126757,5.44947815,2.4445211685328196
