filename,file_path,fault,condition,channel_a,channel_b,correlation,channel_1_2_correlation
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_2,0.024696270841521664,0.024696270841521664
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_3,-0.0031075010010484694,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_4,-0.002344190908677263,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_5,-0.0030553520880008413,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_6,0.0034980932135225927,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_7,-0.006948793409491855,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_8,0.009538645913046899,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_3,-0.0008543593717284489,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_4,0.000993263359986431,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_5,0.006117322657360023,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_6,8.235115697646316e-06,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_7,-0.00016358201838638476,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_8,-0.0006674261148419896,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_3,Channel_4,0.39685011074802246,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_3,Channel_5,-0.5977929827642379,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_3,Channel_6,0.01688986956087699,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_3,Channel_7,0.0507757301155875,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_3,Channel_8,-0.030674960789478085,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_4,Channel_5,-0.35364051971854193,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_4,Channel_6,-0.02244827092312662,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_4,Channel_7,0.03642046114641683,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_4,Channel_8,-0.022595192574568188,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_5,Channel_6,-0.03490640581402151,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_5,Channel_7,-0.052981131258298016,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_5,Channel_8,0.012766797443341065,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_6,Channel_7,0.3949706741452226,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_6,Channel_8,0.7506574703444231,
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_7,Channel_8,-0.020900546754425715,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_2,0.050527274470810624,0.050527274470810624
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_3,-0.0014016188976711042,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_4,-0.001927898356546634,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_5,-0.004258109179483638,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_6,0.004500283593884944,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_7,-0.006022221165909859,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_1,Channel_8,0.008025373825305777,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_3,8.225735598103554e-05,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_4,0.00021383245256140148,
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,Channel_2,Channel_5,0.004100000462316353,
