filename,fault,condition,PC1,PC2
teeth_break_H_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,-2.9826379760781627,0.45122165673604403
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,-2.587586011644119,-0.060691034125713895
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,GBX_BT,modespeed_load10Nm_1000rpm,-2.8177543977098316,0.44626231003225425
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,GBX_BT,modespeed_load10Nm_2000rpm,1.6563581339957048,0.1180316514407029
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,GBX_BT,modespeed_load10Nm_2000rpm,2.2513950848340634,0.045017092619330755
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,GBX_BT,modespeed_load10Nm_2000rpm,2.345077634840228,0.32469506979762647
teeth_break_H_speed_circulation_10Nm-3000rpm.csv,GBX_BT,modespeed_load10Nm_3000rpm,1.6191070797461449,0.4192540087807299
teeth_break_L_speed_circulation_10Nm-3000rpm.csv,GBX_BT,modespeed_load10Nm_3000rpm,1.9964370531617361,0.44495500459140624
teeth_break_M_speed_circulation_10Nm-3000rpm.csv,GBX_BT,modespeed_load10Nm_3000rpm,1.7419347362112376,0.3069451001392801
teeth_break_H_speed_circulation_20Nm-1000rpm.csv,GBX_BT,modespeed_load20Nm_1000rpm,-2.796130297989842,1.7626030843940308
teeth_break_L_speed_circulation_20Nm-1000rpm.csv,GBX_BT,modespeed_load20Nm_1000rpm,-2.468314357701604,1.1465043920080427
teeth_break_M_speed_circulation_20Nm-1000rpm.csv,GBX_BT,modespeed_load20Nm_1000rpm,-2.264247049817841,0.8550803967889832
teeth_break_H_speed_circulation_20Nm-2000rpm.csv,GBX_BT,modespeed_load20Nm_2000rpm,3.6072844892169544,0.1712806946782768
teeth_break_L_speed_circulation_20Nm-2000rpm.csv,GBX_BT,modespeed_load20Nm_2000rpm,3.350513566717778,0.07401742229807654
teeth_break_M_speed_circulation_20Nm-2000rpm.csv,GBX_BT,modespeed_load20Nm_2000rpm,3.8509677700687805,0.4652113646321957
teeth_break_H_speed_circulation_20Nm-3000rpm.csv,GBX_BT,modespeed_load20Nm_3000rpm,2.500808141006067,0.8898925014498049
teeth_break_L_speed_circulation_20Nm-3000rpm.csv,GBX_BT,modespeed_load20Nm_3000rpm,2.6319092494574394,0.9778163259615322
teeth_break_M_speed_circulation_20Nm-3000rpm.csv,GBX_BT,modespeed_load20Nm_3000rpm,2.5780193732266365,1.2357745962210596
teeth_break_H_torque_circulation_1000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_1000rpm,-2.1288491021704523,-0.9532388471479467
teeth_break_L_torque_circulation_1000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_1000rpm,-1.9614999203219194,-1.1258064495896989
teeth_break_M_torque_circulation_1000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_1000rpm,-1.9962909730252365,-0.9767569354524355
teeth_break_H_torque_circulation_2000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_2000rpm,1.682405266250052,0.04092199481532107
teeth_break_L_torque_circulation_2000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_2000rpm,1.9663434830937652,-0.23049077562597178
teeth_break_M_torque_circulation_2000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_2000rpm,2.1577904373663386,0.1530407023180885
teeth_break_H_torque_circulation_3000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_3000rpm,-0.29074898038236274,0.24356151035516532
teeth_break_L_torque_circulation_3000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_3000rpm,0.08199940965918681,0.3863479786823973
teeth_break_M_torque_circulation_3000rpm_10Nm.csv,GBX_BT,modetorque_load10Nm_3000rpm,0.43618443411899155,0.15364267202423484
teeth_break_H_torque_circulation_1000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_1000rpm,-1.4023570661880091,-0.6168381518743018
teeth_break_L_torque_circulation_1000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_1000rpm,-1.4513440406797373,-0.6032223899491429
teeth_break_M_torque_circulation_1000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_1000rpm,-1.235040921240677,-0.7715169962228652
teeth_break_H_torque_circulation_2000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_2000rpm,4.752923791017845,-0.5189556184195316
teeth_break_L_torque_circulation_2000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_2000rpm,4.652779630069195,-0.34449452644752565
teeth_break_M_torque_circulation_2000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_2000rpm,5.177189003894347,-0.00256630479350448
teeth_break_H_torque_circulation_3000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_3000rpm,0.18673828897696063,0.3915092838055285
teeth_break_L_torque_circulation_3000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_3000rpm,0.6631942142990962,0.822627964709905
teeth_break_M_torque_circulation_3000rpm_20Nm.csv,GBX_BT,modetorque_load20Nm_3000rpm,1.164014891877195,0.26727658713922453
teeth_crack_H_speed_circulation_10Nm-1000rpm.csv,GBX_CK,modespeed_load10Nm_1000rpm,-3.0577536771157594,0.630917857401607
teeth_crack_L_speed_circulation_10Nm-1000rpm.csv,GBX_CK,modespeed_load10Nm_1000rpm,-2.9588385184458206,0.4396080625567083
teeth_crack_M_speed_circulation_10Nm-1000rpm.csv,GBX_CK,modespeed_load10Nm_1000rpm,-2.9882185088446835,0.9085241196983178
teeth_crack_H_speed_circulation_10Nm-2000rpm.csv,GBX_CK,modespeed_load10Nm_2000rpm,1.2759105105304576,0.3774604338425227
teeth_crack_L_speed_circulation_10Nm-2000rpm.csv,GBX_CK,modespeed_load10Nm_2000rpm,1.7966159438795426,-0.3080511734703706
teeth_crack_M_speed_circulation_10Nm-2000rpm.csv,GBX_CK,modespeed_load10Nm_2000rpm,1.51858971550817,0.5383002813218758
teeth_crack_H_speed_circulation_10Nm-3000rpm.csv,GBX_CK,modespeed_load10Nm_3000rpm,1.0199354389631925,0.6142884830686942
teeth_crack_L_speed_circulation_10Nm-3000rpm.csv,GBX_CK,modespeed_load10Nm_3000rpm,1.3755427182639235,-0.11773386031074048
teeth_crack_M_speed_circulation_10Nm-3000rpm.csv,GBX_CK,modespeed_load10Nm_3000rpm,1.2766368332496885,0.34829973551871524
teeth_crack_H_speed_circulation_20Nm-1000rpm.csv,GBX_CK,modespeed_load20Nm_1000rpm,-2.838091175133711,0.9475198796128514
teeth_crack_L_speed_circulation_20Nm-1000rpm.csv,GBX_CK,modespeed_load20Nm_1000rpm,-2.6035671209628735,0.8892719904611471
teeth_crack_M_speed_circulation_20Nm-1000rpm.csv,GBX_CK,modespeed_load20Nm_1000rpm,-2.7845066068315965,1.8141124094443295
teeth_crack_H_speed_circulation_20Nm-2000rpm.csv,GBX_CK,modespeed_load20Nm_2000rpm,2.6733583084167343,0.1728860062005884
teeth_crack_L_speed_circulation_20Nm-2000rpm.csv,GBX_CK,modespeed_load20Nm_2000rpm,2.9906554307151514,-0.6099122024785738
teeth_crack_M_speed_circulation_20Nm-2000rpm.csv,GBX_CK,modespeed_load20Nm_2000rpm,3.023346072633091,0.17373648640731473
teeth_crack_H_speed_circulation_20Nm-3000rpm.csv,GBX_CK,modespeed_load20Nm_3000rpm,1.7742560392859903,1.1919950717361305
teeth_crack_L_speed_circulation_20Nm-3000rpm.csv,GBX_CK,modespeed_load20Nm_3000rpm,1.988771913536597,0.5346723329375115
teeth_crack_M_speed_circulation_20Nm-3000rpm.csv,GBX_CK,modespeed_load20Nm_3000rpm,2.1940825280022067,1.2627225974361027
teeth_crack_H_torque_circulation_1000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_1000rpm,-2.5946564200942337,0.3398715192674527
teeth_crack_L_torque_circulation_1000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_1000rpm,-2.2176971417743783,-1.7232508354542875
teeth_crack_M_torque_circulation_1000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_1000rpm,-2.3088853082253995,0.3081506022139286
teeth_crack_H_torque_circulation_2000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_2000rpm,1.803557678424002,0.021537224708950888
teeth_crack_L_torque_circulation_2000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_2000rpm,1.9892666490003605,-0.9323825429831295
teeth_crack_M_torque_circulation_2000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_2000rpm,1.9116601758512775,-0.08148905178451188
teeth_crack_H_torque_circulation_3000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_3000rpm,-0.6898712452217679,0.6459332599869777
teeth_crack_L_torque_circulation_3000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_3000rpm,0.37396588282052967,-0.004716145233471141
teeth_crack_M_torque_circulation_3000rpm_10Nm.csv,GBX_CK,modetorque_load10Nm_3000rpm,-0.1684995747499596,-0.005909543289189557
teeth_crack_H_torque_circulation_1000rpm_20Nm.csv,GBX_CK,modetorque_load20Nm_1000rpm,-1.8343868085391513,-0.5935235468916321
teeth_crack_L_torque_circulation_1000rpm_20Nm.csv,GBX_CK,modetorque_load20Nm_1000rpm,-1.4450315400361935,-1.061153960233304
teeth_crack_M_torque_circulation_1000rpm_20Nm.csv,GBX_CK,modetorque_load20Nm_1000rpm,-1.6503949739063608,-0.24579397247798207
teeth_crack_H_torque_circulation_2000rpm_20Nm.csv,GBX_CK,modetorque_load20Nm_2000rpm,-1.680623103657926,-2.3456989184938015
teeth_crack_L_torque_circulation_2000rpm_20Nm.csv,GBX_CK,modetorque_load20Nm_2000rpm,4.748204312596178,-1.2003761989947577
