,mean,mean,mean,mean,std,std,std,std,rms,rms,rms,rms,peak_to_peak,peak_to_peak,peak_to_peak,peak_to_peak,skewness,skewness,skewness,skewness,kurtosis,kurtosis,kurtosis,kurtosis,max_abs,max_abs,max_abs,max_abs,crest_factor,crest_factor,crest_factor,crest_factor
,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modespeed_load10Nm_1000rpm,-0.00089746735077123,7.740415551898943e-05,-0.0010376003914067,-0.0006924456899032,0.3254290455149931,0.02924489292851855,0.2751977628423618,0.3786154758402287,0.3254302946970673,0.02924485869234931,0.2751992376906568,0.3786168976159081,4.490516765000001,1.2255470946796345,3.3534884,9.336638400000002,-0.15942123749931936,0.22084559729217834,-0.7163421591094697,0.1328234523329625,3.2010199757633275,1.8233999274604387,1.921253983410152,10.69138697313895,2.3419529150000002,0.6908380269838499,1.8473983,5.133211600000001,7.144130670455236,1.5638047474014964,5.821875955053951,13.563193382672653
modespeed_load10Nm_2000rpm,-0.00088384570442145,7.277275545796432e-05,-0.0009968810084388,-0.000758684289042,1.9487283121428245,0.6728765910883117,0.8890709914172111,2.8452367417474917,1.9487285402725214,0.6728765105923225,0.8890713255425876,2.8452368962513472,17.62430966,5.226996979048336,9.8213315,27.667188600000003,-0.05135105513280924,0.10487742658715056,-0.2686543615848726,0.1782570188789191,1.1271198470832293,0.3268790871886809,0.7792959687890599,2.0887513702129183,9.0527457,2.7044079668300043,4.9494863,14.4928336,4.798303593818181,0.7434896157835233,4.098682321567012,6.8507662152784645
modespeed_load10Nm_3000rpm,-0.00089226786793989,7.038403938392904e-05,-0.0010012182875238,-0.0007304300167057,1.9011420060031177,0.43161902527400264,1.3774334489049145,2.652292276829856,1.9011422272344667,0.4316189760879529,1.3774337859183277,2.652292414573629,18.43843341,4.615034692112853,12.7497554,31.2541842,0.007998826530720165,0.022459039420167096,-0.0350636562866135,0.0426946964956326,0.5299443426687384,0.2739599382821883,0.2474872280672051,1.275507303263515,9.40569222,2.3371011421765853,6.4529061,15.6486034,4.952196893637663,0.4662302135052821,4.2404835511827725,5.980735400979225
modespeed_load20Nm_1000rpm,-0.000874867244807565,0.000153340387345131,-0.0010195122345211,-0.0003331277068069,0.4905069662493595,0.06508309985783062,0.3755774989810853,0.5979756304628618,0.49050778171166326,0.06508300079218232,0.3755785966264722,0.5979762685865943,6.252960570000001,1.4326452378410848,4.0124178,10.7012987,0.03171215292060395,0.12474262409121385,-0.2112492847435089,0.2912609572867867,2.885013307432921,1.2035101235494055,1.3974335296888292,5.453715525856142,3.21219922,0.7155055212138521,2.0911098,5.4990411,6.513425633906515,0.8473578474463466,5.567702256685546,9.340689641731087
modespeed_load20Nm_2000rpm,-0.0008851393943676599,7.726246075338483e-05,-0.0010535537972054,-0.0007551787736702,2.6992080057661934,0.87027306759933,1.1540154267464249,3.743610487484301,2.699208170315295,0.8702730076291798,1.154015712570572,3.7436105947372265,22.606555215,6.325090658156384,11.7971897,38.2300377,-0.08741443383706668,0.0858283767407061,-0.223213519782281,0.0644117128672513,1.0552315479075898,0.5405426764955219,0.4978865310303759,2.9930883287967287,11.64094448,3.2392122849627856,6.4678073,19.824183,4.476161459227389,0.7866817799724035,3.776789043091617,6.711691197641595
modespeed_load20Nm_3000rpm,-0.00088626730310191,6.786506683464485e-05,-0.0009964820822683,-0.0007082932256422,2.4006152881485283,0.3674910472831472,1.7821086363308185,3.154570569675605,2.4006154561097026,0.36749102354431035,1.7821088466477475,3.154570683069833,25.041537275,4.54434621704238,19.8487997,39.6013379,0.019476821501524286,0.021614095366207398,-0.042955830462741,0.0510821853538471,0.8607636312953053,0.31285380342788793,0.2885745026678972,1.7963532191834348,12.825713154999999,2.3525614191618174,10.3463292,20.1187849,5.346933987861152,0.4952607167314233,4.686513949743904,6.377661787061827
modetorque_load10Nm_1000rpm,-0.0008841245005136351,0.00013896443236732298,-0.0010401878835779,-0.0004034993308585,0.37570536540784377,0.06566512907189329,0.1443656441379675,0.465098277958987,0.37570651188111154,0.06566463652359264,0.1443691520025269,0.4650993527736498,4.499172570000001,1.4253484334084496,1.4052391,8.828282399999999,-0.12270696182214307,0.14389522950859482,-0.4560681799852345,0.0435679290499192,1.1026395810611713,1.1796833740310393,0.0903113312876136,5.947273656977039,2.3400783499999998,0.7726602916343807,0.7447958,4.7813058,6.16470103191209,1.4591361739198239,4.970326127842188,11.674759187607124
modetorque_load10Nm_2000rpm,-0.0008816096899865299,0.0001188937485869058,-0.0009986921277241,-0.0005048253771163,1.9250428306327572,0.724700423915857,0.6776508475962894,2.8238985924778794,1.9250430758063248,0.7247003125996415,0.6776514477261717,2.823898741508148,16.574616415,5.140926820538759,8.3450436,22.7817536,-0.053391521526805916,0.1013109068057863,-0.2994765311738956,0.1404756924407295,0.4549852669364631,0.40888286494376314,-0.0840300843536994,1.6005820808832336,8.551706065000001,2.544083952513379,4.5623779,12.1667266,4.708584158055684,0.9487266532869064,3.5780904114194096,7.129862337779808
